,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
24226,India,2021-06-11,6651813,0,0
24227,India,2021-06-11,2576290,0,0
24228,India,2021-06-11,3613037,0,0
24229,India,2021-06-11,4891713,0,0
24230,India,2021-06-11,16550353,0,0
24231,India,2021-06-11,11087636,0,0
24232,India,2021-06-11,189130,0,0
24233,India,2021-06-11,44750,0,0
24234,India,2021-06-11,13787486,0,0
24235,India,2021-06-11,25520573,0,0
24236,India,2021-06-11,534944,0,0
24237,India,2021-06-11,492318,0,0
24238,India,2021-06-11,342846,0,0
24239,India,2021-06-11,329294,0,0
24240,India,2021-06-11,8895992,0,0
24241,India,2021-06-11,317196,0,0
24242,India,2021-06-11,5513986,0,0
24243,India,2021-06-11,19278428,0,0
24244,India,2021-06-11,264894,0,0
24245,India,2021-06-11,10325285,0,0
24246,India,2021-06-11,7594358,0,0
24247,India,2021-06-11,1652056,0,0
24248,India,2021-06-11,22468959,0,0
24249,India,2021-06-11,3249727,0,0
24250,India,2021-06-11,17369605,0,0
24375,US,2021-06-11,306509795,172758350,142095530
24574,India,2021-06-12,253195048,199655293,46532774
24575,India,2021-06-12,131034,0,0
24576,India,2021-06-12,11850826,0,0
24577,India,2021-06-12,410427,0,0
24578,India,2021-06-12,4754657,0,0
24579,India,2021-06-12,11926619,0,0
24580,India,2021-06-12,401095,0,0
24581,India,2021-06-12,7205436,0,0
24582,India,2021-06-12,266564,0,0
24583,India,2021-06-12,6074187,0,0
24584,India,2021-06-12,621327,0,0
24585,India,2021-06-12,20038418,0,0
24586,India,2021-06-12,6735642,0,0
24587,India,2021-06-12,2587433,0,0
24588,India,2021-06-12,3646922,0,0
24589,India,2021-06-12,4991249,0,0
24590,India,2021-06-12,16852198,0,0
24591,India,2021-06-12,11164895,0,0
24592,India,2021-06-12,191051,0,0
24593,India,2021-06-12,46160,0,0
24594,India,2021-06-12,13885323,0,0
24595,India,2021-06-12,25817728,0,0
24596,India,2021-06-12,537380,0,0
24597,India,2021-06-12,501647,0,0
24598,India,2021-06-12,344044,0,0
24599,India,2021-06-12,332806,0,0
24600,India,2021-06-12,8965839,0,0
24601,India,2021-06-12,324318,0,0
24602,India,2021-06-12,5609454,0,0
24603,India,2021-06-12,19589132,0,0
24604,India,2021-06-12,273460,0,0
24605,India,2021-06-12,10629239,0,0
24606,India,2021-06-12,7805400,0,0
24607,India,2021-06-12,1659454,0,0
24608,India,2021-06-12,22935815,0,0
24609,India,2021-06-12,3284586,0,0
24610,India,2021-06-12,17583760,0,0
24735,US,2021-06-12,308112728,173391711,143119077
24934,India,2021-06-13,253195048,202572835,46857581
24935,India,2021-06-13,131034,0,0
24936,India,2021-06-13,11850826,0,0
24937,India,2021-06-13,410427,0,0
24938,India,2021-06-13,4754657,0,0
24939,India,2021-06-13,11926619,0,0
24940,India,2021-06-13,401095,0,0
24941,India,2021-06-13,7205436,0,0
24942,India,2021-06-13,266564,0,0
24943,India,2021-06-13,6074187,0,0
24944,India,2021-06-13,621327,0,0
24945,India,2021-06-13,20038418,0,0
24946,India,2021-06-13,6735642,0,0
24947,India,2021-06-13,2587433,0,0
24948,India,2021-06-13,3646922,0,0
24949,India,2021-06-13,4991249,0,0
24950,India,2021-06-13,16852198,0,0
24951,India,2021-06-13,11164895,0,0
24952,India,2021-06-13,191051,0,0
24953,India,2021-06-13,46160,0,0
24954,India,2021-06-13,13885323,0,0
24955,India,2021-06-13,25817728,0,0
24956,India,2021-06-13,537380,0,0
24957,India,2021-06-13,501647,0,0
24958,India,2021-06-13,344044,0,0
24959,India,2021-06-13,332806,0,0
24960,India,2021-06-13,8965839,0,0
24961,India,2021-06-13,324318,0,0
24962,India,2021-06-13,5609454,0,0
24963,India,2021-06-13,19589132,0,0
24964,India,2021-06-13,273460,0,0
24965,India,2021-06-13,10629239,0,0
24966,India,2021-06-13,7805400,0,0
24967,India,2021-06-13,1659454,0,0
24968,India,2021-06-13,22935815,0,0
24969,India,2021-06-13,3284586,0,0
24970,India,2021-06-13,17583760,0,0
25095,US,2021-06-13,309322545,173840483,143921222
25294,India,2021-06-14,259044072,205571046,47189318
25295,India,2021-06-14,131992,0,0
25296,India,2021-06-14,12304416,0,0
25297,India,2021-06-14,420878,0,0
25298,India,2021-06-14,4888213,0,0
25299,India,2021-06-14,12125672,0,0
25300,India,2021-06-14,411867,0,0
25301,India,2021-06-14,7252931,0,0
25302,India,2021-06-14,272131,0,0
25303,India,2021-06-14,6150939,0,0
25304,India,2021-06-14,658255,0,0
25305,India,2021-06-14,20567167,0,0
25306,India,2021-06-14,6863540,0,0
25307,India,2021-06-14,2614501,0,0
25308,India,2021-06-14,3730965,0,0
25309,India,2021-06-14,5195483,0,0
25310,India,2021-06-14,17243110,0,0
25311,India,2021-06-14,11406207,0,0
25312,India,2021-06-14,192420,0,0
25313,India,2021-06-14,47956,0,0
25314,India,2021-06-14,14431517,0,0
25315,India,2021-06-14,26228293,0,0
25316,India,2021-06-14,543603,0,0
25317,India,2021-06-14,516801,0,0
25318,India,2021-06-14,357294,0,0
25319,India,2021-06-14,349534,0,0
25320,India,2021-06-14,9052810,0,0
25321,India,2021-06-14,333854,0,0
25322,India,2021-06-14,5747484,0,0
25323,India,2021-06-14,19888081,0,0
25324,India,2021-06-14,286482,0,0
25325,India,2021-06-14,11131780,0,0
25326,India,2021-06-14,8148624,0,0
25327,India,2021-06-14,1681314,0,0
25328,India,2021-06-14,23412988,0,0
25329,India,2021-06-14,3376118,0,0
25330,India,2021-06-14,17854448,0,0
25455,US,2021-06-14,310645827,174234573,144919339
25654,India,2021-06-15,261972014,207830971,47474395
25655,India,2021-06-15,132923,0,0
25656,India,2021-06-15,12388392,0,0
25657,India,2021-06-15,426146,0,0
25658,India,2021-06-15,4946819,0,0
25659,India,2021-06-15,12195216,0,0
25660,India,2021-06-15,418753,0,0
25661,India,2021-06-15,7288841,0,0
25662,India,2021-06-15,278873,0,0
25663,India,2021-06-15,6204212,0,0
25664,India,2021-06-15,676575,0,0
25665,India,2021-06-15,20830209,0,0
25666,India,2021-06-15,6937134,0,0
25667,India,2021-06-15,2658650,0,0
25668,India,2021-06-15,3779537,0,0
25669,India,2021-06-15,5267421,0,0
25670,India,2021-06-15,17450996,0,0
25671,India,2021-06-15,11616342,0,0
25672,India,2021-06-15,193318,0,0
25673,India,2021-06-15,48873,0,0
25674,India,2021-06-15,14481624,0,0
25675,India,2021-06-15,26479757,0,0
25676,India,2021-06-15,548155,0,0
25677,India,2021-06-15,530708,0,0
25678,India,2021-06-15,373076,0,0
25679,India,2021-06-15,361657,0,0
25680,India,2021-06-15,9172995,0,0
25681,India,2021-06-15,339438,0,0
25682,India,2021-06-15,5802605,0,0
25683,India,2021-06-15,19981201,0,0
25684,India,2021-06-15,302308,0,0
25685,India,2021-06-15,11264069,0,0
25686,India,2021-06-15,8311800,0,0
25687,India,2021-06-15,1704960,0,0
25688,India,2021-06-15,23829486,0,0
25689,India,2021-06-15,3418028,0,0
25690,India,2021-06-15,18102766,0,0
25815,US,2021-06-15,311886674,174674144,145768367
26014,India,2021-06-16,265519251,207830971,47474395
26015,India,2021-06-16,133906,0,0
26016,India,2021-06-16,12420070,0,0
26017,India,2021-06-16,439044,0,0
26018,India,2021-06-16,4992743,0,0
26019,India,2021-06-16,12710936,0,0
26020,India,2021-06-16,424977,0,0
26021,India,2021-06-16,7341970,0,0
26022,India,2021-06-16,284752,0,0
26023,India,2021-06-16,6258937,0,0
26024,India,2021-06-16,691694,0,0
26025,India,2021-06-16,21081289,0,0
26026,India,2021-06-16,7002808,0,0
26027,India,2021-06-16,2698895,0,0
26028,India,2021-06-16,3815049,0,0
26029,India,2021-06-16,5340545,0,0
26030,India,2021-06-16,17652765,0,0
26031,India,2021-06-16,11725448,0,0
26032,India,2021-06-16,194480,0,0
26033,India,2021-06-16,49861,0,0
26034,India,2021-06-16,14821925,0,0
26035,India,2021-06-16,26719817,0,0
26036,India,2021-06-16,554090,0,0
26037,India,2021-06-16,544764,0,0
26038,India,2021-06-16,393720,0,0
26039,India,2021-06-16,372959,0,0
26040,India,2021-06-16,9330274,0,0
26041,India,2021-06-16,352743,0,0
26042,India,2021-06-16,5880567,0,0
26043,India,2021-06-16,20032144,0,0
26044,India,2021-06-16,317272,0,0
26045,India,2021-06-16,11617077,0,0
26046,India,2021-06-16,8487288,0,0
26047,India,2021-06-16,1734765,0,0
26048,India,2021-06-16,24203020,0,0
26049,India,2021-06-16,3443390,0,0
26050,India,2021-06-16,18225116,0,0
26175,US,2021-06-16,312915170,175053401,146456124
26389,India,2021-06-17,268960399,214553189,48417061
26390,India,2021-06-17,134868,0,0
26391,India,2021-06-17,12442374,0,0
26392,India,2021-06-17,453756,0,0
26393,India,2021-06-17,5083878,0,0
26394,India,2021-06-17,12966370,0,0
26395,India,2021-06-17,431975,0,0
26396,India,2021-06-17,7390770,0,0
26397,India,2021-06-17,290747,0,0
26398,India,2021-06-17,6348923,0,0
26399,India,2021-06-17,708456,0,0
26400,India,2021-06-17,21298606,0,0
26401,India,2021-06-17,7129442,0,0
26402,India,2021-06-17,2740807,0,0
26403,India,2021-06-17,3855823,0,0
26404,India,2021-06-17,5425275,0,0
26405,India,2021-06-17,17847653,0,0
26406,India,2021-06-17,11871793,0,0
26407,India,2021-06-17,196687,0,0
26408,India,2021-06-17,50324,0,0
26409,India,2021-06-17,14952782,0,0
26410,India,2021-06-17,26923548,0,0
26411,India,2021-06-17,556250,0,0
26412,India,2021-06-17,562953,0,0
26413,India,2021-06-17,410438,0,0
26414,India,2021-06-17,382348,0,0
26415,India,2021-06-17,9478691,0,0
26416,India,2021-06-17,368353,0,0
26417,India,2021-06-17,5973334,0,0
26418,India,2021-06-17,20275580,0,0
26419,India,2021-06-17,331757,0,0
26420,India,2021-06-17,11898338,0,0
26421,India,2021-06-17,8666330,0,0
26422,India,2021-06-17,1788932,0,0
26423,India,2021-06-17,24615054,0,0
26424,India,2021-06-17,3475428,0,0
26425,India,2021-06-17,18403605,0,0
26576,US,2021-06-17,314969386,175867860,147758585
26816,India,2021-06-18,272388783,217542993,48812947
26817,India,2021-06-18,135816,0,0
26818,India,2021-06-18,12465114,0,0
26819,India,2021-06-18,469078,0,0
26820,India,2021-06-18,5201172,0,0
26821,India,2021-06-18,13154337,0,0
26822,India,2021-06-18,439717,0,0
26823,India,2021-06-18,7438006,0,0
26824,India,2021-06-18,297486,0,0
26825,India,2021-06-18,6426303,0,0
26826,India,2021-06-18,726211,0,0
26827,India,2021-06-18,21554322,0,0
26828,India,2021-06-18,7222588,0,0
26829,India,2021-06-18,2791630,0,0
26830,India,2021-06-18,3903646,0,0
26831,India,2021-06-18,5529321,0,0
26832,India,2021-06-18,18068620,0,0
26833,India,2021-06-18,11971355,0,0
26834,India,2021-06-18,198121,0,0
26835,India,2021-06-18,50773,0,0
26836,India,2021-06-18,14971538,0,0
26837,India,2021-06-18,27149623,0,0
26838,India,2021-06-18,560740,0,0
26839,India,2021-06-18,578089,0,0
26840,India,2021-06-18,421359,0,0
26841,India,2021-06-18,391995,0,0
26842,India,2021-06-18,9623259,0,0
26843,India,2021-06-18,384512,0,0
26844,India,2021-06-18,6054921,0,0
26845,India,2021-06-18,20618313,0,0
26846,India,2021-06-18,347321,0,0
26847,India,2021-06-18,12104043,0,0
26848,India,2021-06-18,8842667,0,0
26849,India,2021-06-18,1857568,0,0
26850,India,2021-06-18,25083047,0,0
26851,India,2021-06-18,3513683,0,0
26852,India,2021-06-18,18610960,0,0
27003,US,2021-06-18,316048776,176290249,148459003
27243,India,2021-06-19,276693572,221493259,49415053
27244,India,2021-06-19,136693,0,0
27245,India,2021-06-19,12493328,0,0
27246,India,2021-06-19,478056,0,0
27247,India,2021-06-19,5319506,0,0
27248,India,2021-06-19,13500283,0,0
27249,India,2021-06-19,449323,0,0
27250,India,2021-06-19,7515887,0,0
27251,India,2021-06-19,308293,0,0
27252,India,2021-06-19,6514825,0,0
27253,India,2021-06-19,747074,0,0
27254,India,2021-06-19,21881230,0,0
27255,India,2021-06-19,7312835,0,0
27256,India,2021-06-19,2818212,0,0
27257,India,2021-06-19,3950718,0,0
27258,India,2021-06-19,5648570,0,0
27259,India,2021-06-19,18392309,0,0
27260,India,2021-06-19,12086457,0,0
27261,India,2021-06-19,199274,0,0
27262,India,2021-06-19,51252,0,0
27263,India,2021-06-19,15010092,0,0
27264,India,2021-06-19,27576177,0,0
27265,India,2021-06-19,565130,0,0
27266,India,2021-06-19,589885,0,0
27267,India,2021-06-19,428680,0,0
27268,India,2021-06-19,394958,0,0
27269,India,2021-06-19,9813584,0,0
27270,India,2021-06-19,409937,0,0
27271,India,2021-06-19,6172578,0,0
27272,India,2021-06-19,20858822,0,0
27273,India,2021-06-19,358569,0,0
27274,India,2021-06-19,12475687,0,0
27275,India,2021-06-19,9046515,0,0
27276,India,2021-06-19,1919754,0,0
27277,India,2021-06-19,25572580,0,0
27278,India,2021-06-19,3540957,0,0
27279,India,2021-06-19,18920801,0,0
27430,US,2021-06-19,317117797,176737141,149125164
27670,India,2021-06-20,280036898,221493259,49415053
27671,India,2021-06-20,136695,0,0
27672,India,2021-06-20,13932868,0,0
27673,India,2021-06-20,480393,0,0
27674,India,2021-06-20,5355239,0,0
27675,India,2021-06-20,13671362,0,0
27676,India,2021-06-20,452809,0,0
27677,India,2021-06-20,7563476,0,0
27678,India,2021-06-20,308636,0,0
27679,India,2021-06-20,6526767,0,0
27680,India,2021-06-20,759938,0,0
27681,India,2021-06-20,22080113,0,0
27682,India,2021-06-20,7354642,0,0
27683,India,2021-06-20,2819334,0,0
27684,India,2021-06-20,3968736,0,0
27685,India,2021-06-20,5773234,0,0
27686,India,2021-06-20,18482685,0,0
27687,India,2021-06-20,12145793,0,0
27688,India,2021-06-20,199275,0,0
27689,India,2021-06-20,51543,0,0
27690,India,2021-06-20,15011955,0,0
27691,India,2021-06-20,27699399,0,0
27692,India,2021-06-20,565670,0,0
27693,India,2021-06-20,590939,0,0
27694,India,2021-06-20,428676,0,0
27695,India,2021-06-20,399316,0,0
27696,India,2021-06-20,9838167,0,0
27697,India,2021-06-20,418469,0,0
27698,India,2021-06-20,6270666,0,0
27699,India,2021-06-20,21230677,0,0
27700,India,2021-06-20,359370,0,0
27701,India,2021-06-20,12680121,0,0
27702,India,2021-06-20,9152608,0,0
27703,India,2021-06-20,1942646,0,0
27704,India,2021-06-20,25593398,0,0
27705,India,2021-06-20,3555294,0,0
27706,India,2021-06-20,19000432,0,0
27857,US,2021-06-20,317966408,177088290,149667646
28097,India,2021-06-21,288766201,232744813,50569129
28098,India,2021-06-21,137476,0,0
28099,India,2021-06-21,13995490,0,0
28100,India,2021-06-21,494098,0,0
28101,India,2021-06-21,5719444,0,0
28102,India,2021-06-21,14230305,0,0
28103,India,2021-06-21,459476,0,0
28104,India,2021-06-21,7654760,0,0
28105,India,2021-06-21,317181,0,0
28106,India,2021-06-21,6602862,0,0
28107,India,2021-06-21,775698,0,0
28108,India,2021-06-21,22591453,0,0
28109,India,2021-06-21,7855655,0,0
28110,India,2021-06-21,2918363,0,0
28111,India,2021-06-21,4005925,0,0
28112,India,2021-06-21,5874120,0,0
28113,India,2021-06-21,19607865,0,0
28114,India,2021-06-21,12408654,0,0
28115,India,2021-06-21,200719,0,0
28116,India,2021-06-21,51969,0,0
28117,India,2021-06-21,16708036,0,0
28118,India,2021-06-21,28082920,0,0
28119,India,2021-06-21,572286,0,0
28120,India,2021-06-21,604147,0,0
28121,India,2021-06-21,445757,0,0
28122,India,2021-06-21,409466,0,0
28123,India,2021-06-21,10137051,0,0
28124,India,2021-06-21,436106,0,0
28125,India,2021-06-21,6365480,0,0
28126,India,2021-06-21,21692192,0,0
28127,India,2021-06-21,371503,0,0
28128,India,2021-06-21,13078161,0,0
28129,India,2021-06-21,9302211,0,0
28130,India,2021-06-21,2094009,0,0
28131,India,2021-06-21,26322777,0,0
28132,India,2021-06-21,3675578,0,0
28133,India,2021-06-21,19328213,0,0
28284,US,2021-06-21,318576441,177342954,150046006
28524,India,2021-06-22,294639511,238586187,51269269
28525,India,2021-06-22,140269,0,0
28526,India,2021-06-22,14039082,0,0
28527,India,2021-06-22,505076,0,0
28528,India,2021-06-22,5980756,0,0
28529,India,2021-06-22,14626412,0,0
28530,India,2021-06-22,467243,0,0
28531,India,2021-06-22,7764903,0,0
28532,India,2021-06-22,324837,0,0
28533,India,2021-06-22,6687456,0,0
28534,India,2021-06-22,790702,0,0
28535,India,2021-06-22,23028201,0,0
28536,India,2021-06-22,7979137,0,0
28537,India,2021-06-22,3039763,0,0
28538,India,2021-06-22,4046514,0,0
28539,India,2021-06-22,5986995,0,0
28540,India,2021-06-22,20037438,0,0
28541,India,2021-06-22,12639661,0,0
28542,India,2021-06-22,202312,0,0
28543,India,2021-06-22,52411,0,0
28544,India,2021-06-22,16760464,0,0
28545,India,2021-06-22,28645543,0,0
28546,India,2021-06-22,576329,0,0
28547,India,2021-06-22,617067,0,0
28548,India,2021-06-22,473260,0,0
28549,India,2021-06-22,419771,0,0
28550,India,2021-06-22,10422623,0,0
28551,India,2021-06-22,444683,0,0
28552,India,2021-06-22,6480942,0,0
28553,India,2021-06-22,22098670,0,0
28554,India,2021-06-22,385259,0,0
28555,India,2021-06-22,13375937,0,0
28556,India,2021-06-22,9455968,0,0
28557,India,2021-06-22,2285380,0,0
28558,India,2021-06-22,27185347,0,0
28559,India,2021-06-22,3797639,0,0
28560,India,2021-06-22,19636666,0,0
28711,US,2021-06-22,319223844,177635067,150424675
28951,India,2021-06-23,301626028,241720520,51649818
28952,India,2021-06-23,144203,0,0
28953,India,2021-06-23,14074533,0,0
28954,India,2021-06-23,517042,0,0
28955,India,2021-06-23,6347849,0,0
28956,India,2021-06-23,14946692,0,0
28957,India,2021-06-23,474303,0,0
28958,India,2021-06-23,7931019,0,0
28959,India,2021-06-23,331934,0,0
28960,India,2021-06-23,6798262,0,0
28961,India,2021-06-23,804407,0,0
28962,India,2021-06-23,23478034,0,0
28963,India,2021-06-23,8063368,0,0
28964,India,2021-06-23,3183966,0,0
28965,India,2021-06-23,4114593,0,0
28966,India,2021-06-23,6121095,0,0
28967,India,2021-06-23,20477189,0,0
28968,India,2021-06-23,12814385,0,0
28969,India,2021-06-23,203709,0,0
28970,India,2021-06-23,52790,0,0
28971,India,2021-06-23,17931217,0,0
28972,India,2021-06-23,29292642,0,0
28973,India,2021-06-23,582626,0,0
28974,India,2021-06-23,629702,0,0
28975,India,2021-06-23,496257,0,0
28976,India,2021-06-23,430608,0,0
28977,India,2021-06-23,10752263,0,0
28978,India,2021-06-23,453715,0,0
28979,India,2021-06-23,6564439,0,0
28980,India,2021-06-23,22471201,0,0
28981,India,2021-06-23,397112,0,0
28982,India,2021-06-23,13591183,0,0
28983,India,2021-06-23,9625421,0,0
28984,India,2021-06-23,2343892,0,0
28985,India,2021-06-23,28017467,0,0
28986,India,2021-06-23,3920711,0,0
28987,India,2021-06-23,20000988,0,0
29138,US,2021-06-23,319872053,177948892,150787303
29362,India,2021-06-24,307948744,247652194,52401833
29363,India,2021-06-24,149269,0,0
29364,India,2021-06-24,14351320,0,0
29365,India,2021-06-24,529147,0,0
29366,India,2021-06-24,6513109,0,0
29367,India,2021-06-24,15226300,0,0
29368,India,2021-06-24,480663,0,0
29369,India,2021-06-24,8143012,0,0
29370,India,2021-06-24,340682,0,0
29371,India,2021-06-24,6955094,0,0
29372,India,2021-06-24,817453,0,0
29373,India,2021-06-24,23918802,0,0
29374,India,2021-06-24,8140496,0,0
29375,India,2021-06-24,3219012,0,0
29376,India,2021-06-24,4162997,0,0
29377,India,2021-06-24,6240166,0,0
29378,India,2021-06-24,20874135,0,0
29379,India,2021-06-24,13032265,0,0
29380,India,2021-06-24,206905,0,0
29381,India,2021-06-24,53105,0,0
29382,India,2021-06-24,18703770,0,0
29383,India,2021-06-24,29723637,0,0
29384,India,2021-06-24,587863,0,0
29385,India,2021-06-24,641756,0,0
29386,India,2021-06-24,518547,0,0
29387,India,2021-06-24,440569,0,0
29388,India,2021-06-24,11032685,0,0
29389,India,2021-06-24,461886,0,0
29390,India,2021-06-24,6664272,0,0
29391,India,2021-06-24,22679293,0,0
29392,India,2021-06-24,409897,0,0
29393,India,2021-06-24,13988481,0,0
29394,India,2021-06-24,9830287,0,0
29395,India,2021-06-24,2394083,0,0
29396,India,2021-06-24,28922605,0,0
29397,India,2021-06-24,4023883,0,0
29398,India,2021-06-24,20323672,0,0
29522,US,2021-06-24,320687205,178331677,151252034
29746,India,2021-06-25,315045926,247652194,52401833
29747,India,2021-06-25,154132,0,0
29748,India,2021-06-25,14525917,0,0
29749,India,2021-06-25,540811,0,0
29750,India,2021-06-25,6689354,0,0
29751,India,2021-06-25,15516852,0,0
29752,India,2021-06-25,488491,0,0
29753,India,2021-06-25,8377691,0,0
29754,India,2021-06-25,358060,0,0
29755,India,2021-06-25,7121625,0,0
29756,India,2021-06-25,833836,0,0
29757,India,2021-06-25,24271599,0,0
29758,India,2021-06-25,8315519,0,0
29759,India,2021-06-25,3328581,0,0
29760,India,2021-06-25,4233130,0,0
29761,India,2021-06-25,6404277,0,0
29762,India,2021-06-25,21342378,0,0
29763,India,2021-06-25,13305290,0,0
29764,India,2021-06-25,211570,0,0
29765,India,2021-06-25,53433,0,0
29766,India,2021-06-25,18801044,0,0
29767,India,2021-06-25,30284576,0,0
29768,India,2021-06-25,596469,0,0
29769,India,2021-06-25,655180,0,0
29770,India,2021-06-25,540522,0,0
29771,India,2021-06-25,452943,0,0
29772,India,2021-06-25,11297161,0,0
29773,India,2021-06-25,469755,0,0
29774,India,2021-06-25,6804577,0,0
29775,India,2021-06-25,23673351,0,0
29776,India,2021-06-25,423563,0,0
29777,India,2021-06-25,14483205,0,0
29778,India,2021-06-25,10082492,0,0
29779,India,2021-06-25,2428805,0,0
29780,India,2021-06-25,29866130,0,0
29781,India,2021-06-25,4124698,0,0
29782,India,2021-06-25,20741283,0,0
29906,US,2021-06-25,321199379,178491147,151615554
30130,India,2021-06-26,321760077,253359907,53301621
30131,India,2021-06-26,159637,0,0
30132,India,2021-06-26,14827795,0,0
30133,India,2021-06-26,551624,0,0
30134,India,2021-06-26,6841959,0,0
30135,India,2021-06-26,15684658,0,0
30136,India,2021-06-26,498862,0,0
30137,India,2021-06-26,8730909,0,0
30138,India,2021-06-26,373361,0,0
30139,India,2021-06-26,7329670,0,0
30140,India,2021-06-26,856143,0,0
30141,India,2021-06-26,24657455,0,0
30142,India,2021-06-26,8430928,0,0
30143,India,2021-06-26,3482066,0,0
30144,India,2021-06-26,4283194,0,0
30145,India,2021-06-26,6549097,0,0
30146,India,2021-06-26,21622687,0,0
30147,India,2021-06-26,13484500,0,0
30148,India,2021-06-26,216011,0,0
30149,India,2021-06-26,53749,0,0
30150,India,2021-06-26,19803394,0,0
30151,India,2021-06-26,31033034,0,0
30152,India,2021-06-26,603836,0,0
30153,India,2021-06-26,663555,0,0
30154,India,2021-06-26,550443,0,0
30155,India,2021-06-26,458432,0,0
30156,India,2021-06-26,11540401,0,0
30157,India,2021-06-26,479417,0,0
30158,India,2021-06-26,6942241,0,0
30159,India,2021-06-26,23987324,0,0
30160,India,2021-06-26,433131,0,0
30161,India,2021-06-26,14893289,0,0
30162,India,2021-06-26,10327015,0,0
30163,India,2021-06-26,2467724,0,0
30164,India,2021-06-26,30453923,0,0
30165,India,2021-06-26,4194051,0,0
30166,India,2021-06-26,21044303,0,0
30290,US,2021-06-26,322123103,178873816,152184243
30514,India,2021-06-27,323663297,262916313,55114099
30515,India,2021-06-27,161325,0,0
30516,India,2021-06-27,14868807,0,0
30517,India,2021-06-27,557825,0,0
30518,India,2021-06-27,6854805,0,0
30519,India,2021-06-27,15745160,0,0
30520,India,2021-06-27,504126,0,0
30521,India,2021-06-27,8926147,0,0
30522,India,2021-06-27,379675,0,0
30523,India,2021-06-27,7339238,0,0
30524,India,2021-06-27,871473,0,0
30525,India,2021-06-27,24887822,0,0
30526,India,2021-06-27,8473512,0,0
30527,India,2021-06-27,3497784,0,0
30528,India,2021-06-27,4346092,0,0
30529,India,2021-06-27,6669722,0,0
30530,India,2021-06-27,21751030,0,0
30531,India,2021-06-27,13535879,0,0
30532,India,2021-06-27,216616,0,0
30533,India,2021-06-27,53856,0,0
30534,India,2021-06-27,19826864,0,0
30535,India,2021-06-27,31159523,0,0
30536,India,2021-06-27,606753,0,0
30537,India,2021-06-27,664310,0,0
30538,India,2021-06-27,550596,0,0
30539,India,2021-06-27,462538,0,0
30540,India,2021-06-27,11571722,0,0
30541,India,2021-06-27,481872,0,0
30542,India,2021-06-27,7008331,0,0
30543,India,2021-06-27,24251923,0,0
30544,India,2021-06-27,433136,0,0
30545,India,2021-06-27,15023073,0,0
30546,India,2021-06-27,10431143,0,0
30547,India,2021-06-27,2474551,0,0
30548,India,2021-06-27,30479428,0,0
30549,India,2021-06-27,4214691,0,0
30550,India,2021-06-27,21128898,0,0
30674,US,2021-06-27,323327328,179261269,153028665
30914,India,2021-06-28,329029510,265545768,55877810
30915,India,2021-06-28,165939,0,0
30916,India,2021-06-28,15094823,0,0
30917,India,2021-06-28,573270,0,0
30918,India,2021-06-28,6977119,0,0
30919,India,2021-06-28,15803539,0,0
30920,India,2021-06-28,511843,0,0
30921,India,2021-06-28,9201377,0,0
30922,India,2021-06-28,395474,0,0
30923,India,2021-06-28,7543947,0,0
30924,India,2021-06-28,892220,0,0
30925,India,2021-06-28,25141612,0,0
30926,India,2021-06-28,8616666,0,0
30927,India,2021-06-28,3666937,0,0
30928,India,2021-06-28,4417498,0,0
30929,India,2021-06-28,6771086,0,0
30930,India,2021-06-28,22204063,0,0
30931,India,2021-06-28,13748684,0,0
30932,India,2021-06-28,221135,0,0
30933,India,2021-06-28,54138,0,0
30934,India,2021-06-28,20291411,0,0
30935,India,2021-06-28,31782327,0,0
30936,India,2021-06-28,621471,0,0
30937,India,2021-06-28,678744,0,0
30938,India,2021-06-28,559934,0,0
30939,India,2021-06-28,475119,0,0
30940,India,2021-06-28,11835396,0,0
30941,India,2021-06-28,492563,0,0
30942,India,2021-06-28,7055210,0,0
30943,India,2021-06-28,24439306,0,0
30944,India,2021-06-28,448770,0,0
30945,India,2021-06-28,15233058,0,0
30946,India,2021-06-28,10654678,0,0
30947,India,2021-06-28,2511305,0,0
30948,India,2021-06-28,31004901,0,0
30949,India,2021-06-28,4263199,0,0
30950,India,2021-06-28,21427697,0,0
31102,US,2021-06-28,324414371,179615165,153776118
31342,India,2021-06-29,332854527,270178001,57245912
31343,India,2021-06-29,171590,0,0
31344,India,2021-06-29,15389563,0,0
31345,India,2021-06-29,580611,0,0
31346,India,2021-06-29,7008747,0,0
31347,India,2021-06-29,15856394,0,0
31348,India,2021-06-29,519880,0,0
31349,India,2021-06-29,9395808,0,0
31350,India,2021-06-29,410779,0,0
31351,India,2021-06-29,7747269,0,0
31352,India,2021-06-29,914013,0,0
31353,India,2021-06-29,25408832,0,0
31354,India,2021-06-29,8754904,0,0
31355,India,2021-06-29,3827167,0,0
31356,India,2021-06-29,4468080,0,0
31357,India,2021-06-29,6830699,0,0
31358,India,2021-06-29,22471238,0,0
31359,India,2021-06-29,13948700,0,0
31360,India,2021-06-29,224669,0,0
31361,India,2021-06-29,54664,0,0
31362,India,2021-06-29,20303352,0,0
31363,India,2021-06-29,32179115,0,0
31364,India,2021-06-29,637208,0,0
31365,India,2021-06-29,690663,0,0
31366,India,2021-06-29,568598,0,0
31367,India,2021-06-29,487814,0,0
31368,India,2021-06-29,11961123,0,0
31369,India,2021-06-29,499905,0,0
31370,India,2021-06-29,7089058,0,0
31371,India,2021-06-29,24549206,0,0
